Domain, Ia
1.45025,0.43490277
1.4503,0.43447999
1.45035,0.434057167
1.4504,0.433634302
1.45045,0.433211393
1.4505,0.432788442
1.45055,0.432365448
1.4506,0.431942412
1.45065,0.431519332
1.4507,0.431096211
1.45075,0.430673046
1.4508,0.43024984
1.45085,0.42982659
1.4509,0.429403299
1.45095,0.428979965
1.451,0.428556588
1.45105,0.428133169
1.4511,0.427709709
1.45115,0.427286205
1.4512,0.42686266
1.45125,0.426439073
1.4513,0.426015443
1.45135,0.425591771
1.4514,0.425168058
1.45145,0.424744302
1.4515,0.424320505
1.45155,0.423896665
1.4516,0.423472784
1.45165,0.423048861
1.4517,0.422624896
1.45175,0.42220089
1.4518,0.421776842
1.45185,0.421352752
1.4519,0.420928621
1.45195,0.420504448
1.452,0.420080233
1.45205,0.419655977
1.4521,0.41923168
1.45215,0.418807341
1.4522,0.418382961
1.45225,0.41795854
1.4523,0.417534078
1.45235,0.417109574
1.4524,0.416685029
1.45245,0.416260443
1.4525,0.415835816
1.45255,0.415411148
1.4526,0.414986439
1.45265,0.414561688
1.4527,0.414136897
1.45275,0.413712065
1.4528,0.413287193
1.45285,0.412862279
1.4529,0.412437325
1.45295,0.41201233
1.453,0.411587294
1.45305,0.411162218
1.4531,0.410737101
1.45315,0.410311944
1.4532,0.409886746
1.45325,0.409461508
1.4533,0.409036229
1.45335,0.40861091
1.4534,0.40818555
1.45345,0.40776015
1.4535,0.407334711
1.45355,0.40690923
1.4536,0.40648371
1.45365,0.40605815
1.4537,0.405632549
1.45375,0.405206908
1.4538,0.404781228
1.45385,0.404355507
1.4539,0.403929747
1.45395,0.403503947
1.454,0.403078107
1.45405,0.402652227
1.4541,0.402226307
1.45415,0.401800348
1.4542,0.401374349
1.45425,0.40094831
1.4543,0.400522232
1.45435,0.400096114
1.4544,0.399669957
1.45445,0.39924376
1.4545,0.398817524
1.45455,0.398391249
1.4546,0.397964934
1.45465,0.39753858
1.4547,0.397112187
1.45475,0.396685755
1.4548,0.396259283
1.45485,0.395832772
1.4549,0.395406222
1.45495,0.394979634
1.455,0.394553006
1.45505,0.394126339
1.4551,0.393699634
1.45515,0.393272889
1.4552,0.392846106
1.45525,0.392419284
1.4553,0.391992423
1.45535,0.391565524
1.4554,0.391138585
1.45545,0.390711609
1.4555,0.390284593
1.45555,0.38985754
1.4556,0.389430447
1.45565,0.389003317
1.4557,0.388576148
1.45575,0.38814894
1.4558,0.387721694
1.45585,0.38729441
1.4559,0.386867088
1.45595,0.386439728
1.456,0.386012329
1.45605,0.385584892
1.4561,0.385157418
1.45615,0.384729905
1.4562,0.384302354
1.45625,0.383874766
1.4563,0.383447139
1.45635,0.383019475
1.4564,0.382591772
1.45645,0.382164033
1.4565,0.381736255
1.45655,0.38130844
1.4566,0.380880587
1.45665,0.380452696
1.4567,0.380024768
1.45675,0.379596802
1.4568,0.379168799
1.45685,0.378740759
1.4569,0.378312681
1.45695,0.377884566
1.457,0.377456413
1.45705,0.377028223
1.4571,0.376599996
1.45715,0.376171732
1.4572,0.375743431
1.45725,0.375315093
1.4573,0.374886717
1.45735,0.374458305
1.4574,0.374029855
1.45745,0.373601369
1.4575,0.373172846
1.45755,0.372744286
1.4576,0.372315689
1.45765,0.371887056
1.4577,0.371458386
1.45775,0.371029679
1.4578,0.370600935
1.45785,0.370172155
1.4579,0.369743338
1.45795,0.369314485
1.458,0.368885596
1.45805,0.36845667
1.4581,0.368027708
1.45815,0.367598709
1.4582,0.367169674
1.45825,0.366740603
1.4583,0.366311495
1.45835,0.365882352
1.4584,0.365453172
1.45845,0.365023957
1.4585,0.364594705
1.45855,0.364165417
1.4586,0.363736094
1.45865,0.363306734
1.4587,0.362877339
1.45875,0.362447907
1.4588,0.36201844
1.45885,0.361588938
1.4589,0.361159399
1.45895,0.360729825
1.459,0.360300216
1.45905,0.35987057
1.4591,0.35944089
1.45915,0.359011173
1.4592,0.358581422
1.45925,0.358151635
1.4593,0.357721812
1.45935,0.357291955
1.4594,0.356862062
1.45945,0.356432134
1.4595,0.35600217
1.45955,0.355572172
1.4596,0.355142138
1.45965,0.35471207
1.4597,0.354281966
1.45975,0.353851827
1.4598,0.353421654
1.45985,0.352991445
1.4599,0.352561202
1.45995,0.352130924
1.46,0.351700611
1.46005,0.351270264
1.4601,0.350839882
1.46015,0.350409465
1.4602,0.349979013
1.46025,0.349548527
1.4603,0.349118007
1.46035,0.348687452
1.4604,0.348256863
1.46045,0.347826239
1.4605,0.347395581
1.46055,0.346964889
1.4606,0.346534162
1.46065,0.346103402
1.4607,0.345672607
1.46075,0.345241778
1.4608,0.344810915
1.46085,0.344380018
1.4609,0.343949086
1.46095,0.343518121
1.461,0.343087122
1.46105,0.34265609
1.4611,0.342225023
1.46115,0.341793923
1.4612,0.341362788
1.46125,0.340931621
1.4613,0.340500419
1.46135,0.340069184
1.4614,0.339637915
1.46145,0.339206613
1.4615,0.338775278
1.46155,0.338343908
1.4616,0.337912506
1.46165,0.33748107
1.4617,0.337049601
1.46175,0.336618099
1.4618,0.336186563
1.46185,0.335754994
1.4619,0.335323392
1.46195,0.334891757
1.462,0.334460089
1.46205,0.334028388
1.4621,0.333596654
1.46215,0.333164887
1.4622,0.332733087
1.46225,0.332301254
1.4623,0.331869389
1.46235,0.331437491
1.4624,0.33100556
1.46245,0.330573596
1.4625,0.3301416
1.46255,0.329709571
1.4626,0.329277509
1.46265,0.328845415
1.4627,0.328413289
1.46275,0.32798113
1.4628,0.327548939
1.46285,0.327116716
1.4629,0.32668446
1.46295,0.326252172
1.463,0.325819852
1.46305,0.325387499
1.4631,0.324955115
1.46315,0.324522698
1.4632,0.32409025
1.46325,0.323657769
1.4633,0.323225257
1.46335,0.322792712
1.4634,0.322360136
1.46345,0.321927528
1.4635,0.321494888
1.46355,0.321062217
1.4636,0.320629513
1.46365,0.320196779
1.4637,0.319764012
1.46375,0.319331214
1.4638,0.318898384
1.46385,0.318465523
1.4639,0.318032631
1.46395,0.317599707
1.464,0.317166752
1.46405,0.316733765
1.4641,0.316300747
1.46415,0.315867698
1.4642,0.315434618
1.46425,0.315001507
1.4643,0.314568365
1.46435,0.314135191
1.4644,0.313701987
1.46445,0.313268751
1.4645,0.312835485
1.46455,0.312402188
1.4646,0.31196886
1.46465,0.311535501
1.4647,0.311102111
1.46475,0.310668691
1.4648,0.31023524
1.46485,0.309801758
1.4649,0.309368246
1.46495,0.308934704
1.465,0.308501131
1.46505,0.308067527
1.4651,0.307633893
1.46515,0.307200229
1.4652,0.306766534
1.46525,0.306332809
1.4653,0.305899054
1.46535,0.305465268
1.4654,0.305031453
1.46545,0.304597607
1.4655,0.304163731
1.46555,0.303729826
1.4656,0.30329589
1.46565,0.302861924
1.4657,0.302427929
1.46575,0.301993903
1.4658,0.301559848
1.46585,0.301125763
1.4659,0.300691649
1.46595,0.300257504
1.466,0.29982333
1.46605,0.299389127
1.4661,0.298954893
1.46615,0.298520631
1.4662,0.298086339
1.46625,0.297652017
1.4663,0.297217666
1.46635,0.296783286
1.4664,0.296348877
1.46645,0.295914438
1.4665,0.29547997
1.46655,0.295045473
1.4666,0.294610946
1.46665,0.294176391
1.4667,0.293741807
1.46675,0.293307193
1.4668,0.292872551
1.46685,0.29243788
1.4669,0.29200318
1.46695,0.291568451
1.467,0.291133693
1.46705,0.290698907
1.4671,0.290264092
1.46715,0.289829248
1.4672,0.289394376
1.46725,0.288959475
1.4673,0.288524545
1.46735,0.288089588
1.4674,0.287654601
1.46745,0.287219586
1.4675,0.286784543
1.46755,0.286349472
1.4676,0.285914372
1.46765,0.285479245
1.4677,0.285044088
1.46775,0.284608904
1.4678,0.284173692
1.46785,0.283738452
1.4679,0.283303183
1.46795,0.282867887
1.468,0.282432563
1.46805,0.281997211
1.4681,0.281561831
1.46815,0.281126423
1.4682,0.280690988
1.46825,0.280255525
1.4683,0.279820034
1.46835,0.279384516
1.4684,0.27894897
1.46845,0.278513396
1.4685,0.278077795
1.46855,0.277642167
1.4686,0.277206511
1.46865,0.276770828
1.4687,0.276335117
1.46875,0.275899379
1.4688,0.275463614
1.46885,0.275027822
1.4689,0.274592003
1.46895,0.274156156
1.469,0.273720283
1.46905,0.273284382
1.4691,0.272848455
1.46915,0.2724125
1.4692,0.271976519
1.46925,0.271540511
1.4693,0.271104476
1.46935,0.270668414
1.4694,0.270232326
1.46945,0.269796211
1.4695,0.269360069
1.46955,0.2689239
1.4696,0.268487706
1.46965,0.268051484
1.4697,0.267615236
1.46975,0.267178962
1.4698,0.266742662
1.46985,0.266306335
1.4699,0.265869982
1.46995,0.265433602
1.47,0.264997196
1.47005,0.264560765
1.4701,0.264124307
1.47015,0.263687823
1.4702,0.263251313
1.47025,0.262814777
1.4703,0.262378215
1.47035,0.261941627
1.4704,0.261505013
1.47045,0.261068374
1.4705,0.260631709
1.47055,0.260195018
1.4706,0.259758301
1.47065,0.259321559
1.4707,0.258884791
1.47075,0.258447997
1.4708,0.258011178
1.47085,0.257574334
1.4709,0.257137464
1.47095,0.256700569
1.471,0.256263649
1.47105,0.255826703
1.4711,0.255389732
1.47115,0.254952735
1.4712,0.254515714
1.47125,0.254078667
1.4713,0.253641596
1.47135,0.253204499
1.4714,0.252767377
1.47145,0.252330231
1.4715,0.251893059
1.47155,0.251455863
1.4716,0.251018642
1.47165,0.250581396
1.4717,0.250144125
1.47175,0.24970683
1.4718,0.249269509
1.47185,0.248832165
1.4719,0.248394796
1.47195,0.247957402
1.472,0.247519984
1.47205,0.247082541
1.4721,0.246645074
1.47215,0.246207583
1.4722,0.245770067
1.47225,0.245332527
1.4723,0.244894963
1.47235,0.244457375
1.4724,0.244019762
1.47245,0.243582126
1.4725,0.243144465
1.47255,0.242706781
1.4726,0.242269072
1.47265,0.24183134
1.4727,0.241393584
1.47275,0.240955804
1.4728,0.240518
1.47285,0.240080172
1.4729,0.239642321
1.47295,0.239204446
1.473,0.238766547
1.47305,0.238328625
1.4731,0.23789068
1.47315,0.23745271
1.4732,0.237014718
1.47325,0.236576702
1.4733,0.236138663
1.47335,0.2357006
1.4734,0.235262514
1.47345,0.234824405
1.4735,0.234386273
1.47355,0.233948117
1.4736,0.233509939
1.47365,0.233071737
1.4737,0.232633513
1.47375,0.232195265
1.4738,0.231756995
1.47385,0.231318701
1.4739,0.230880385
1.47395,0.230442046
1.474,0.230003685
1.47405,0.2295653
1.4741,0.229126893
1.47415,0.228688464
1.4742,0.228250012
1.47425,0.227811537
1.4743,0.22737304
1.47435,0.22693452
1.4744,0.226495978
1.47445,0.226057414
1.4745,0.225618827
1.47455,0.225180218
1.4746,0.224741587
1.47465,0.224302933
1.4747,0.223864258
1.47475,0.22342556
1.4748,0.22298684
1.47485,0.222548099
1.4749,0.222109335
1.47495,0.22167055
1.475,0.221231742
1.47505,0.220792913
1.4751,0.220354062
1.47515,0.219915189
1.4752,0.219476294
1.47525,0.219037378
1.4753,0.21859844
1.47535,0.218159481
1.4754,0.2177205
1.47545,0.217281498
1.4755,0.216842474
1.47555,0.216403429
1.4756,0.215964362
1.47565,0.215525274
1.4757,0.215086165
1.47575,0.214647035
1.4758,0.214207883
1.47585,0.21376871
1.4759,0.213329516
1.47595,0.212890301
1.476,0.212451066
1.47605,0.212011809
1.4761,0.211572531
1.47615,0.211133232
1.4762,0.210693913
1.47625,0.210254572
1.4763,0.209815211
1.47635,0.20937583
1.4764,0.208936427
1.47645,0.208497004
1.4765,0.20805756
1.47655,0.207618096
1.4766,0.207178612
1.47665,0.206739106
1.4767,0.206299581
1.47675,0.205860035
1.4768,0.205420469
1.47685,0.204980882
1.4769,0.204541276
1.47695,0.204101649
1.477,0.203662002
1.47705,0.203222335
1.4771,0.202782648
1.47715,0.20234294
1.4772,0.201903213
1.47725,0.201463466
1.4773,0.201023699
1.47735,0.200583912
1.4774,0.200144106
1.47745,0.199704279
1.4775,0.199264433
1.47755,0.198824567
1.4776,0.198384682
1.47765,0.197944777
1.4777,0.197504853
1.47775,0.197064909
1.4778,0.196624945
1.47785,0.196184962
1.4779,0.19574496
1.47795,0.195304939
1.478,0.194864898
1.47805,0.194424838
1.4781,0.193984759
1.47815,0.19354466
1.4782,0.193104543
1.47825,0.192664406
1.4783,0.192224251
1.47835,0.191784076
1.4784,0.191343883
1.47845,0.19090367
1.4785,0.190463439
1.47855,0.190023189
1.4786,0.189582921
1.47865,0.189142633
1.4787,0.188702327
1.47875,0.188262002
1.4788,0.187821659
1.47885,0.187381297
1.4789,0.186940917
1.47895,0.186500518
1.479,0.186060101
1.47905,0.185619665
1.4791,0.185179212
1.47915,0.184738739
1.4792,0.184298249
1.47925,0.18385774
1.4793,0.183417214
1.47935,0.182976669
1.4794,0.182536106
1.47945,0.182095525
1.4795,0.181654926
1.47955,0.181214309
1.4796,0.180773675
1.47965,0.180333022
1.4797,0.179892352
1.47975,0.179451664
1.4798,0.179010958
1.47985,0.178570235
1.4799,0.178129494
1.47995,0.177688735
1.48,0.177247959
1.48005,0.176807165
1.4801,0.176366354
1.48015,0.175925525
1.4802,0.175484679
1.48025,0.175043816
1.4803,0.174602936
1.48035,0.174162038
1.4804,0.173721123
1.48045,0.173280191
1.4805,0.172839242
1.48055,0.172398276
1.4806,0.171957292
1.48065,0.171516292
1.4807,0.171075275
1.48075,0.170634241
1.4808,0.17019319
1.48085,0.169752122
1.4809,0.169311038
1.48095,0.168869937
1.481,0.168428819
1.48105,0.167987685
1.4811,0.167546534
1.48115,0.167105366
1.4812,0.166664182
1.48125,0.166222982
1.4813,0.165781765
1.48135,0.165340531
1.4814,0.164899282
1.48145,0.164458016
1.4815,0.164016734
1.48155,0.163575436
1.4816,0.163134121
1.48165,0.162692791
1.4817,0.162251444
1.48175,0.161810082
1.4818,0.161368703
1.48185,0.160927309
1.4819,0.160485898
1.48195,0.160044472
1.482,0.15960303
1.48205,0.159161572
1.4821,0.158720099
1.48215,0.15827861
1.4822,0.157837105
1.48225,0.157395585
1.4823,0.156954049
1.48235,0.156512498
1.4824,0.156070931
1.48245,0.155629349
1.4825,0.155187751
1.48255,0.154746138
1.4826,0.15430451
1.48265,0.153862867
1.4827,0.153421208
1.48275,0.152979534
1.4828,0.152537846
1.48285,0.152096142
1.4829,0.151654423
1.48295,0.151212689
1.483,0.15077094
1.48305,0.150329177
1.4831,0.149887398
1.48315,0.149445605
1.4832,0.149003797
1.48325,0.148561974
1.4833,0.148120137
1.48335,0.147678285
1.4834,0.147236418
1.48345,0.146794537
1.4835,0.146352642
1.48355,0.145910731
1.4836,0.145468807
1.48365,0.145026868
1.4837,0.144584915
1.48375,0.144142948
1.4838,0.143700966
1.48385,0.14325897
1.4839,0.14281696
1.48395,0.142374936
1.484,0.141932898
1.48405,0.141490846
1.4841,0.14104878
1.48415,0.1406067
1.4842,0.140164606
1.48425,0.139722499
1.4843,0.139280377
1.48435,0.138838242
1.4844,0.138396093
1.48445,0.13795393
1.4845,0.137511754
1.48455,0.137069564
1.4846,0.136627361
1.48465,0.136185144
1.4847,0.135742914
1.48475,0.135300671
1.4848,0.134858414
1.48485,0.134416143
1.4849,0.13397386
1.48495,0.133531563
1.485,0.133089253
1.48505,0.13264693
1.4851,0.132204594
1.48515,0.131762245
1.4852,0.131319882
1.48525,0.130877507
1.4853,0.130435119
1.48535,0.129992718
1.4854,0.129550304
1.48545,0.129107878
1.4855,0.128665438
1.48555,0.128222986
1.4856,0.127780522
1.48565,0.127338044
1.4857,0.126895554
1.48575,0.126453052
1.4858,0.126010537
1.48585,0.12556801
1.4859,0.12512547
1.48595,0.124682918
1.486,0.124240354
1.48605,0.123797777
1.4861,0.123355188
1.48615,0.122912587
1.4862,0.122469974
1.48625,0.122027349
1.4863,0.121584711
1.48635,0.121142062
1.4864,0.120699401
1.48645,0.120256728
1.4865,0.119814043
1.48655,0.119371346
1.4866,0.118928637
1.48665,0.118485917
1.4867,0.118043185
1.48675,0.117600441
1.4868,0.117157686
1.48685,0.116714919
1.4869,0.116272141
1.48695,0.115829351
1.487,0.115386549
1.48705,0.114943737
1.4871,0.114500913
1.48715,0.114058077
1.4872,0.113615231
1.48725,0.113172373
1.4873,0.112729504
1.48735,0.112286624
1.4874,0.111843733
1.48745,0.11140083
1.4875,0.110957917
1.48755,0.110514993
1.4876,0.110072058
1.48765,0.109629112
1.4877,0.109186155
1.48775,0.108743188
1.4878,0.10830021
1.48785,0.107857221
1.4879,0.107414221
1.48795,0.106971211
1.488,0.10652819
1.48805,0.106085159
1.4881,0.105642117
1.48815,0.105199065
1.4882,0.104756002
1.48825,0.104312929
1.4883,0.103869846
1.48835,0.103426753
1.4884,0.102983649
1.48845,0.102540535
1.4885,0.102097411
1.48855,0.101654277
1.4886,0.101211133
1.48865,0.100767979
1.4887,0.100324815
1.48875,0.099881641
1.4888,0.099438458
1.48885,0.098995264
1.4889,0.098552061
1.48895,0.098108848
1.489,0.097665625
1.48905,0.097222393
1.4891,0.096779151
1.48915,0.096335899
1.4892,0.095892638
1.48925,0.095449368
1.4893,0.095006088
1.48935,0.094562798
1.4894,0.0941195
1.48945,0.093676192
1.4895,0.093232875
1.48955,0.092789548
1.4896,0.092346213
1.48965,0.091902868
1.4897,0.091459515
1.48975,0.091016152
1.4898,0.09057278
1.48985,0.090129399
1.4899,0.08968601
1.48995,0.089242612
1.49,0.088799204
1.49005,0.088355788
1.4901,0.087912364
1.49015,0.08746893
1.4902,0.087025488
1.49025,0.086582038
1.4903,0.086138579
1.49035,0.085695111
1.4904,0.085251635
1.49045,0.08480815
1.4905,0.084364657
1.49055,0.083921156
1.4906,0.083477647
1.49065,0.083034129
1.4907,0.082590603
1.49075,0.082147069
1.4908,0.081703527
1.49085,0.081259977
1.4909,0.080816418
1.49095,0.080372852
1.491,0.079929278
1.49105,0.079485696
1.4911,0.079042106
1.49115,0.078598508
1.4912,0.078154903
1.49125,0.07771129
1.4913,0.077267669
1.49135,0.07682404
1.4914,0.076380404
1.49145,0.075936761
1.4915,0.07549311
1.49155,0.075049451
1.4916,0.074605785
1.49165,0.074162112
1.4917,0.073718431
1.49175,0.073274743
1.4918,0.072831048
1.49185,0.072387346
1.4919,0.071943636
1.49195,0.07149992
1.492,0.071056196
1.49205,0.070612466
1.4921,0.070168728
1.49215,0.069724983
1.4922,0.069281232
1.49225,0.068837474
1.4923,0.068393709
1.49235,0.067949937
1.4924,0.067506158
1.49245,0.067062373
1.4925,0.066618581
1.49255,0.066174783
1.4926,0.065730978
1.49265,0.065287167
1.4927,0.064843349
1.49275,0.064399525
1.4928,0.063955694
1.49285,0.063511857
1.4929,0.063068014
1.49295,0.062624165
1.493,0.062180309
1.49305,0.061736448
1.4931,0.06129258
1.49315,0.060848706
1.4932,0.060404826
1.49325,0.05996094
1.4933,0.059517049
1.49335,0.059073151
1.4934,0.058629247
1.49345,0.058185338
1.4935,0.057741423
1.49355,0.057297503
1.4936,0.056853576
1.49365,0.056409644
1.4937,0.055965707
1.49375,0.055521764
1.4938,0.055077815
1.49385,0.054633861
1.4939,0.054189902
1.49395,0.053745937
1.494,0.053301968
1.49405,0.052857992
1.4941,0.052414012
1.49415,0.051970026
1.4942,0.051526035
1.49425,0.05108204
1.4943,0.050638039
1.49435,0.050194033
1.4944,0.049750022
1.49445,0.049306006
1.4945,0.048861986
1.49455,0.04841796
1.4946,0.04797393
1.49465,0.047529895
1.4947,0.047085855
1.49475,0.046641811
1.4948,0.046197762
1.49485,0.045753709
1.4949,0.045309651
1.49495,0.044865588
1.495,0.044421521
1.49505,0.04397745
1.4951,0.043533375
1.49515,0.043089295
1.4952,0.042645211
1.49525,0.042201122
1.4953,0.04175703
1.49535,0.041312933
1.4954,0.040868832
1.49545,0.040424728
1.4955,0.039980619
1.49555,0.039536506
1.4956,0.03909239
1.49565,0.038648269
1.4957,0.038204145
1.49575,0.037760017
1.4958,0.037315885
1.49585,0.03687175
1.4959,0.036427611
1.49595,0.035983468
1.496,0.035539322
1.49605,0.035095172
1.4961,0.034651019
1.49615,0.034206862
1.4962,0.033762702
1.49625,0.033318539
1.4963,0.032874372
1.49635,0.032430202
1.4964,0.031986029
1.49645,0.031541853
1.4965,0.031097674
1.49655,0.030653492
1.4966,0.030209306
1.49665,0.029765118
1.4967,0.029320926
1.49675,0.028876732
1.4968,0.028432535
1.49685,0.027988335
1.4969,0.027544132
1.49695,0.027099927
1.497,0.026655719
1.49705,0.026211508
1.4971,0.025767295
1.49715,0.025323079
1.4972,0.024878861
1.49725,0.02443464
1.4973,0.023990417
1.49735,0.023546192
1.4974,0.023101964
1.49745,0.022657734
1.4975,0.022213501
1.49755,0.021769267
1.4976,0.02132503
1.49765,0.020880791
1.4977,0.02043655
1.49775,0.019992307
1.4978,0.019548062
1.49785,0.019103816
1.4979,0.018659567
1.49795,0.018215316
1.498,0.017771064
1.49805,0.01732681
1.4981,0.016882554
1.49815,0.016438297
1.4982,0.015994038
1.49825,0.015549777
1.4983,0.015105515
1.49835,0.014661251
1.4984,0.014216986
1.49845,0.013772719
1.4985,0.013328451
1.49855,0.012884182
1.4986,0.012439912
1.49865,0.01199564
1.4987,0.011551367
1.49875,0.011107093
1.4988,0.010662818
1.49885,0.010218542
1.4989,0.009774265
1.49895,0.009329986
1.499,0.008885707
1.49905,0.008441427
1.4991,0.007997147
1.49915,0.007552865
1.4992,0.007108583
1.49925,0.0066643
1.4993,0.006220016
1.49935,0.005775732
1.4994,0.005331447
1.49945,0.004887162
1.4995,0.004442876
1.49955,0.003998589
1.4996,0.003554303
1.49965,0.003110016
1.4997,0.002665728
1.49975,0.002221441
1.4998,0.001777153
1.49985,0.001332865
1.4999,0.000888577
1.49995,0.000444288
1.5,2.39E-12
1.50005,-0.000444288
1.5001,-0.000888577
1.50015,-0.001332865
1.5002,-0.001777153
1.50025,-0.002221441
1.5003,-0.002665728
1.50035,-0.003110016
1.5004,-0.003554303
1.50045,-0.003998589
1.5005,-0.004442876
1.50055,-0.004887162
1.5006,-0.005331447
1.50065,-0.005775732
1.5007,-0.006220016
1.50075,-0.0066643
1.5008,-0.007108583
1.50085,-0.007552865
1.5009,-0.007997147
1.50095,-0.008441427
1.501,-0.008885707
1.50105,-0.009329986
1.5011,-0.009774265
1.50115,-0.010218542
1.5012,-0.010662818
1.50125,-0.011107093
1.5013,-0.011551367
1.50135,-0.01199564
1.5014,-0.012439912
1.50145,-0.012884182
1.5015,-0.013328451
1.50155,-0.013772719
1.5016,-0.014216986
1.50165,-0.014661251
1.5017,-0.015105515
1.50175,-0.015549777
1.5018,-0.015994038
1.50185,-0.016438297
1.5019,-0.016882554
1.50195,-0.01732681
1.502,-0.017771064
1.50205,-0.018215316
1.5021,-0.018659567
1.50215,-0.019103816
1.5022,-0.019548062
1.50225,-0.019992307
1.5023,-0.02043655
1.50235,-0.020880791
1.5024,-0.02132503
1.50245,-0.021769267
1.5025,-0.022213501
1.50255,-0.022657734
1.5026,-0.023101964
1.50265,-0.023546192
